1,6,10,0.6
2,8,10,0.8
3,6,10,0.6
4,8,10,0.8
5,6,10,0.6
6,6,10,0.6
7,7,10,0.7
8,4,10,0.4
9,6,10,0.6
10,5,10,0.5
11,5,10,0.5
12,4,10,0.4
13,5,10,0.5
14,8,10,0.8
15,0,10,0.0
16,5,10,0.5
17,4,10,0.4
18,0,10,0.0
19,5,10,0.5
20,5,10,0.5
21,5,10,0.5
22,8,10,0.8
23,5,10,0.5
24,0,10,0.0
25,3,10,0.3
26,8,10,0.8
27,3,10,0.3
28,6,10,0.6
29,4,10,0.4
30,4,10,0.4
31,5,10,0.5
32,8,10,0.8
33,4,10,0.4
34,8,10,0.8
35,8,10,0.8
36,3,10,0.3
37,8,10,0.8
38,8,10,0.8
39,8,10,0.8
40,3,10,0.3
41,5,10,0.5
42,4,10,0.4
43,3,10,0.3
44,3,10,0.3
45,5,10,0.5
46,8,10,0.8
47,8,10,0.8
48,0,10,0.0
49,8,10,0.8
50,2,10,0.2
51,5,10,0.5
52,3,10,0.3
53,7,10,0.7
54,8,10,0.8
55,3,10,0.3
56,8,10,0.8
57,4,10,0.4
59,8,10,0.8
60,3,10,0.3
61,3,10,0.3
62,5,10,0.5
63,2,10,0.2
64,4,10,0.4
65,3,10,0.3
66,8,10,0.8
67,8,10,0.8
68,8,10,0.8
69,8,10,0.8
70,8,10,0.8
71,6,10,0.6
72,4,10,0.4
73,3,10,0.3
74,8,10,0.8
75,8,10,0.8
76,5,10,0.5
77,8,10,0.8
78,2,10,0.2
79,5,10,0.5
80,7,10,0.7
81,5,10,0.5
82,6,10,0.6
83,0,10,0.0
84,6,10,0.6
85,8,10,0.8
86,4,10,0.4
87,3,10,0.3
88,8,10,0.8
89,6,10,0.6
90,5,10,0.5
91,4,10,0.4
92,8,10,0.8
93,8,10,0.8
94,8,10,0.8
95,4,10,0.4
96,2,10,0.2
97,7,10,0.7
98,4,10,0.4
99,3,10,0.3
100,0,10,0.0
101,6,10,0.6
102,2,10,0.2
103,5,10,0.5
104,2,10,0.2
105,5,10,0.5
106,2,10,0.2
107,6,10,0.6
108,5,10,0.5
109,8,10,0.8
110,6,10,0.6
111,2,10,0.2
112,7,10,0.7
113,8,10,0.8
114,4,10,0.4
115,8,10,0.8
116,8,10,0.8
117,5,10,0.5
118,8,10,0.8
119,5,10,0.5
120,8,10,0.8
121,8,10,0.8
122,7,10,0.7
123,5,10,0.5
124,8,10,0.8
125,4,10,0.4
126,5,10,0.5
127,2,10,0.2
128,8,10,0.8
129,4,10,0.4
130,4,10,0.4
131,4,10,0.4
132,6,10,0.6
133,8,10,0.8
134,7,10,0.7
135,6,10,0.6
136,5,10,0.5
137,2,10,0.2
138,8,10,0.8
139,4,10,0.4
140,4,10,0.4
141,8,10,0.8
142,0,10,0.0
143,4,10,0.4
144,5,10,0.5
145,4,10,0.4
146,8,10,0.8
147,6,10,0.6
148,8,10,0.8
149,7,10,0.7
150,4,10,0.4
151,8,10,0.8
152,8,10,0.8
153,4,10,0.4
154,2,10,0.2
155,8,10,0.8
156,8,10,0.8
157,5,10,0.5
158,4,10,0.4
159,5,10,0.5
160,6,10,0.6
161,8,10,0.8
162,4,10,0.4
163,5,10,0.5
164,5,10,0.5
165,4,10,0.4
166,3,10,0.3
167,6,10,0.6
168,5,10,0.5
169,8,10,0.8
170,4,10,0.4
171,8,10,0.8
172,5,10,0.5
173,8,10,0.8
174,3,10,0.3
175,6,10,0.6
176,8,10,0.8
177,4,10,0.4
178,0,10,0.0
179,5,10,0.5
180,5,10,0.5
181,0,10,0.0
182,5,10,0.5
183,8,10,0.8
184,8,10,0.8
185,8,10,0.8
186,8,10,0.8
187,7,10,0.7
188,8,10,0.8
189,5,10,0.5
190,5,10,0.5
191,4,10,0.4
192,0,10,0.0
193,6,10,0.6
194,5,10,0.5
195,6,10,0.6
196,4,10,0.4
197,4,10,0.4
198,6,10,0.6
199,3,10,0.3
200,7,10,0.7
201,5,10,0.5
202,3,10,0.3
203,8,10,0.8
204,6,10,0.6
205,8,10,0.8
206,0,10,0.0
207,4,10,0.4
208,6,10,0.6
209,4,10,0.4
210,8,10,0.8
211,8,10,0.8
212,1,10,0.1
213,4,10,0.4
214,6,10,0.6
215,5,10,0.5
216,8,10,0.8
217,4,10,0.4
218,8,10,0.8
219,0,10,0.0
220,5,10,0.5
221,2,10,0.2
222,8,10,0.8
223,2,10,0.2
224,3,10,0.3
225,7,10,0.7
226,5,10,0.5
227,7,10,0.7
228,4,10,0.4
229,3,10,0.3
230,8,10,0.8
231,7,10,0.7
232,8,10,0.8
233,4,10,0.4
234,2,10,0.2
235,4,10,0.4
236,5,10,0.5
237,9,10,0.9
238,5,10,0.5
239,5,10,0.5
240,6,10,0.6
241,8,10,0.8
242,4,10,0.4
243,5,10,0.5
244,8,10,0.8
245,4,10,0.4
246,4,10,0.4
247,6,10,0.6
248,1,10,0.1
249,4,10,0.4
250,2,10,0.2
251,8,10,0.8
252,0,10,0.0
253,1,10,0.1
254,7,10,0.7
255,5,10,0.5
256,4,10,0.4
257,3,10,0.3
258,8,10,0.8
259,5,10,0.5
260,8,10,0.8
261,0,10,0.0
262,4,10,0.4
263,4,10,0.4
264,5,10,0.5
265,4,10,0.4
266,9,10,0.9
267,4,10,0.4
268,3,10,0.3
269,4,10,0.4
270,2,10,0.2
271,5,10,0.5
272,0,10,0.0
273,8,10,0.8
274,8,10,0.8
275,2,10,0.2
276,6,10,0.6
277,8,10,0.8
278,2,10,0.2
279,4,10,0.4
280,8,10,0.8
281,5,10,0.5
282,8,10,0.8
283,5,10,0.5
284,6,10,0.6
285,1,10,0.1
286,3,10,0.3
287,2,10,0.2
288,8,10,0.8
289,0,10,0.0
290,8,10,0.8
291,2,10,0.2
292,8,10,0.8
293,8,10,0.8
294,8,10,0.8
295,5,10,0.5
296,0,10,0.0
297,2,10,0.2
298,1,10,0.1
299,8,10,0.8
300,8,10,0.8
301,5,10,0.5
302,8,10,0.8
303,3,10,0.3
304,5,10,0.5
305,7,10,0.7
306,2,10,0.2
307,8,10,0.8
308,4,10,0.4
309,9,10,0.9
310,4,10,0.4
311,8,10,0.8
312,5,10,0.5
313,8,10,0.8
314,4,10,0.4
315,2,10,0.2
316,3,10,0.3
317,8,10,0.8
318,8,10,0.8
319,8,10,0.8
320,5,10,0.5
321,5,10,0.5
322,8,10,0.8
323,9,10,0.9
324,4,10,0.4
325,8,10,0.8
326,4,10,0.4
327,3,10,0.3
328,4,10,0.4
329,6,10,0.6
330,3,10,0.3
331,3,10,0.3
332,4,10,0.4
333,6,10,0.6
334,8,10,0.8
335,8,10,0.8
336,4,10,0.4
337,6,10,0.6
338,2,10,0.2
339,4,10,0.4
340,6,10,0.6
341,3,10,0.3
342,8,10,0.8
343,4,10,0.4
344,2,10,0.2
345,0,10,0.0
346,1,10,0.1
347,7,10,0.7
348,8,10,0.8
349,8,10,0.8
350,9,10,0.9
351,6,10,0.6
352,3,10,0.3
353,8,10,0.8
354,8,10,0.8
355,6,10,0.6
356,8,10,0.8
357,8,10,0.8
358,2,10,0.2
359,7,10,0.7
360,8,10,0.8
361,4,10,0.4
362,3,10,0.3
363,5,10,0.5
364,7,10,0.7
365,8,10,0.8
366,0,10,0.0
367,5,10,0.5
368,5,10,0.5
369,8,10,0.8
370,8,10,0.8
372,4,10,0.4
373,8,10,0.8
374,8,10,0.8
375,3,10,0.3
376,7,10,0.7
377,1,10,0.1
378,4,10,0.4
379,0,10,0.0
380,4,10,0.4
381,5,10,0.5
382,8,10,0.8
383,3,10,0.3
385,8,10,0.8
386,6,10,0.6
387,8,10,0.8
388,8,10,0.8
389,5,10,0.5
390,6,10,0.6
391,8,10,0.8
392,8,10,0.8
393,4,10,0.4
394,8,10,0.8
395,0,10,0.0
396,8,10,0.8
397,6,10,0.6
398,8,10,0.8
399,8,10,0.8
400,6,10,0.6
