1,3,11,0.27
2,5,11,0.45
3,3,11,0.27
4,4,11,0.36
5,5,11,0.45
6,4,11,0.36
7,4,11,0.36
8,4,11,0.36
9,6,11,0.55
10,3,11,0.27
11,5,11,0.45
12,2,11,0.18
13,5,11,0.45
14,5,11,0.45
15,7,11,0.64
16,5,11,0.45
17,6,11,0.55
18,4,11,0.36
19,3,11,0.27
20,1,11,0.09
21,5,11,0.45
22,3,11,0.27
23,6,11,0.55
24,2,11,0.18
25,5,11,0.45
26,5,11,0.45
27,2,11,0.18
28,0,11,0.0
29,0,11,0.0
30,4,11,0.36
31,7,11,0.64
32,5,11,0.45
33,10,11,0.91
34,5,11,0.45
35,6,11,0.55
36,1,11,0.09
37,6,11,0.55
38,4,11,0.36
39,3,11,0.27
40,6,11,0.55
41,7,11,0.64
42,5,11,0.45
43,5,11,0.45
44,0,11,0.0
45,4,11,0.36
46,9,11,0.82
47,4,11,0.36
48,8,11,0.73
49,0,11,0.0
50,3,11,0.27
51,2,11,0.18
52,3,11,0.27
53,8,11,0.73
54,3,11,0.27
55,2,11,0.18
56,6,11,0.55
57,6,11,0.55
59,3,11,0.27
60,5,11,0.45
61,0,11,0.0
62,3,11,0.27
63,3,11,0.27
64,6,11,0.55
65,4,11,0.36
66,6,11,0.55
67,7,11,0.64
68,6,11,0.55
69,1,11,0.09
70,7,11,0.64
71,5,11,0.45
72,2,11,0.18
73,0,11,0.0
74,6,11,0.55
75,1,11,0.09
76,5,11,0.45
77,2,11,0.18
78,0,11,0.0
79,3,11,0.27
80,2,11,0.18
81,4,11,0.36
82,4,11,0.36
83,7,11,0.64
84,0,11,0.0
85,0,11,0.0
86,6,11,0.55
87,8,11,0.73
88,3,11,0.27
89,1,11,0.09
90,9,11,0.82
91,3,11,0.27
92,3,11,0.27
93,5,11,0.45
94,4,11,0.36
95,0,11,0.0
96,5,11,0.45
97,4,11,0.36
98,5,11,0.45
99,0,11,0.0
100,6,11,0.55
101,4,11,0.36
102,6,11,0.55
103,5,11,0.45
104,2,11,0.18
105,4,11,0.36
106,4,11,0.36
107,6,11,0.55
108,2,11,0.18
109,1,11,0.09
110,4,11,0.36
111,6,11,0.55
112,2,11,0.18
113,4,11,0.36
114,5,11,0.45
115,2,11,0.18
116,6,11,0.55
117,1,11,0.09
118,0,11,0.0
119,4,11,0.36
120,3,11,0.27
121,6,11,0.55
122,2,11,0.18
123,2,11,0.18
124,6,11,0.55
126,4,11,0.36
127,7,11,0.64
128,4,11,0.36
129,3,11,0.27
130,6,11,0.55
131,0,11,0.0
132,4,11,0.36
133,5,11,0.45
134,4,11,0.36
135,6,11,0.55
136,5,11,0.45
137,5,11,0.45
138,4,11,0.36
139,3,11,0.27
140,5,11,0.45
141,3,11,0.27
142,3,11,0.27
143,6,11,0.55
144,7,11,0.64
145,3,11,0.27
146,8,11,0.73
147,4,11,0.36
148,5,11,0.45
149,2,11,0.18
150,3,11,0.27
151,0,11,0.0
152,9,11,0.82
153,7,11,0.64
154,3,11,0.27
155,0,11,0.0
156,3,11,0.27
157,3,11,0.27
158,2,11,0.18
159,3,11,0.27
160,8,11,0.73
161,4,11,0.36
162,3,11,0.27
163,5,11,0.45
164,2,11,0.18
165,8,11,0.73
166,1,11,0.09
167,9,11,0.82
168,0,11,0.0
169,9,11,0.82
170,5,11,0.45
171,5,11,0.45
172,4,11,0.36
173,3,11,0.27
174,9,11,0.82
175,2,11,0.18
176,5,11,0.45
177,5,11,0.45
178,7,11,0.64
179,8,11,0.73
180,6,11,0.55
181,5,11,0.45
182,1,11,0.09
184,3,11,0.27
185,4,11,0.36
186,3,11,0.27
187,2,11,0.18
188,0,11,0.0
189,3,11,0.27
190,5,11,0.45
191,3,11,0.27
192,3,11,0.27
193,6,11,0.55
194,9,11,0.82
195,3,11,0.27
196,0,11,0.0
197,9,11,0.82
198,7,11,0.64
199,3,11,0.27
200,3,11,0.27
201,0,11,0.0
202,4,11,0.36
203,6,11,0.55
204,2,11,0.18
205,7,11,0.64
206,9,11,0.82
207,0,11,0.0
208,7,11,0.64
209,1,11,0.09
210,4,11,0.36
211,3,11,0.27
212,5,11,0.45
213,3,11,0.27
214,4,11,0.36
215,0,11,0.0
216,9,11,0.82
217,4,11,0.36
218,5,11,0.45
219,5,11,0.45
220,3,11,0.27
221,2,11,0.18
222,4,11,0.36
223,4,11,0.36
224,2,11,0.18
225,3,11,0.27
226,2,11,0.18
227,4,11,0.36
228,5,11,0.45
229,2,11,0.18
230,9,11,0.82
231,1,11,0.09
232,4,11,0.36
233,4,11,0.36
234,4,11,0.36
235,4,11,0.36
236,7,11,0.64
237,0,11,0.0
238,9,11,0.82
239,6,11,0.55
240,5,11,0.45
241,2,11,0.18
242,5,11,0.45
243,6,11,0.55
244,3,11,0.27
245,2,11,0.18
246,4,11,0.36
247,4,11,0.36
248,3,11,0.27
249,4,11,0.36
250,2,11,0.18
251,3,11,0.27
252,4,11,0.36
253,3,11,0.27
254,4,11,0.36
255,0,11,0.0
256,7,11,0.64
257,2,11,0.18
258,9,11,0.82
259,6,11,0.55
260,3,11,0.27
261,4,11,0.36
262,9,11,0.82
263,4,11,0.36
264,4,11,0.36
265,3,11,0.27
266,6,11,0.55
267,4,11,0.36
268,4,11,0.36
269,3,11,0.27
270,0,11,0.0
271,9,11,0.82
272,9,11,0.82
273,9,11,0.82
274,10,11,0.91
275,0,11,0.0
276,6,11,0.55
277,0,11,0.0
278,0,11,0.0
279,2,11,0.18
